model,family,params_b,benchmark,strategy,seed,correct,numeric_present,rel_error,elapsed_sec,in_tokens,out_tokens,output
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,,4.915,150,48,"Here's how to solve the marching band uniform problem:

**1. Calculate the cost of the jacket:**

* The hat costs $25.
* The jacket costs three times as much as the hat, so it costs"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9636363636363636,4.924,130,48,"Here's how to solve the Jillian's handbag problem:

* **Let's represent the cost of the handbag with the variable ""x"".**

* **Three times the cost of her shoes is 3 * $8"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9074074074074074,5.217,171,48,"Here's how to solve the third problem:

**1. Find the number of groups:**

* Divide the total number of people by the group size: 90 people / 9 people/group = 10 groups"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.29577464788732394,4.592,119,48,"Here's how to solve the third problem:

* **Leila's gift:** Leila gave Ali half of her $100, which is $100 / 2 = $50.
* **Ali"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,1.0,0.75,4.875,144,48,"Here's how to solve the third problem:

**1. Find the total boxes sold:**

* Lisa sold 3.5 boxes + Peter sold 4.5 boxes = 8 boxes total

**2. Divide the"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.68,5.48,206,48,"Here's how to solve the Ava and Emma problem:

**1.  Enemies:**

* Let's say Emma jumps on 'x' enemies.
* Ava jumps on 'x + 8' enemies.

**"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.09433962264150944,4.944,139,48,"Here's how to solve the Sarah's basketball game problem:

* **Calculate the regular game length:** 4 quarters * 12 minutes/quarter = 48 minutes
* **Add the overtime:** 48"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.999937106918239,5.238,181,48,"Here's how to solve the driving service problem:

**1. Calculate daily mileage:**

* John drives 30 miles to work + 30 miles back home = 60 miles per day.

**2."
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,1.75,4.94,146,48,"Here's how to solve the Jackson age problem:

* **Corey's age:** James is 1 year younger than Corey, so Corey is 10 + 1 = 11 years old.
* **Amy"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,30.25,5.201,162,48,"Here's how to solve the speed talking problem:

**1. Calculate John's new speaking speed:**

*  His new speed is 2.5 * 150 WPM = 375 WPM"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,2.0,4.956,151,48,"Here's how to solve the blueberry problem:

**1. Calculate the cost of picking blueberries:**

* Picking cost: $20
* Cost per pound: $1.50
* Pounds picked: 30"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9985714285714286,5.535,198,48,"Here's how to solve the problem about Gary's truck:

**1. Find Gordy's hauling capacity:**

* Gordy hauls 800 pounds more than Gissela, who hauls 4"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,1.0,0.2857142857142857,5.589,195,48,"Here's how to solve the Sasha and Julie basketball problem:

**Game 1:**

* Julie scored 14 - 4 = 10 points.

**Game 2:**

* Sasha scored 10"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8333333333333334,4.941,145,48,"Here's how to solve Christina's gift bag problem:

**1. Calculate the number of guests who will attend:**

* Since 1/4 of the guests don't show up, 3/4 of the"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9565217391304348,4.934,159,48,"Here's how to solve the carrot price problem:

**Year 1:**

* Increase: $120 * 0.05 = $6
* New price: $120 + $6 = $"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9444444444444444,5.231,193,48,"Here's how to solve Kate's crayon muffin problem:

**1. Calculate the total number of crayons:**

* Kate has 3 boxes * 64 crayons/box = 192 crayons

**2."
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.6666666666666666,4.932,155,48,"Here's how to solve the third problem:

**1. Calculate Jessica's savings:**

* 25% of $2,000.00 = (25/100) * $2"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8333333333333334,4.59,128,48,"Here's how to solve the last problem:

* **Total fruit:** Kira bought 3 + 5 + 6 = 14 pieces of fruit.
* **Fruit remaining:** After Lola ate 2, there are"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.5,4.917,151,48,"Here's how to solve the third problem:

* **Step 1: Find the total exercise time on Sunday and Monday.** 
   23 minutes (Sunday) + 16 minutes (Monday) = 39"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.3333333333333333,5.448,151,48,"Here's how to solve the Will's oranges problem:

* **Youngest son's age:** The youngest son is half the oldest son's age, so he is 8 / 2 = 4 years old"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9803921568627451,4.912,160,48,"Here's how to solve the third problem:

**1. Calculate the hiking speed:**

* Half their driving speed is 50 miles/hour / 2 = 25 miles/hour
* They hiked 5"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.3496932515337423,5.249,192,48,"Here's how to solve the Candice problem:

**1. Start with the total:** Candice began with 80 Post-it notes.

**2.  Subtract the used notes:** She used 220 Post-"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9666666666666667,4.629,128,48,"Here's how to solve the sunflower problem:

**1. Calculate the seeds in a large sunflower:**

* 50% of 3 dozen seeds is (50/100) * 3 dozen = "
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9555555555555556,5.585,197,48,"Here's how to solve the Cedar Falls Middle School escape room problem:

**1. Calculate the total number of students:**

* There are 4 grades (4-7).
* 10 students per grade * "
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.96875,5.006,159,48,"Here's how to solve the dance studio problem:

**1. Calculate the cost per session:**

* Rent: $25
* Students: 10 * $1.50/student = $15
"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8,4.885,152,48,"Here's how to solve the Azibo problem:

**1. Set up variables:**

* Let  *B* represent the number of points Bahati scored.
* Let *A* represent the number of points Azibo"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,1.0,0.6666666666666666,4.947,154,48,"Here's how to solve the third problem:

* **Water remaining:** After Celine used water, there were 120 liters - 90 liters = 30 liters left in the tank.
* **Rainwater"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8214285714285714,5.229,169,48,"Here's how to solve the third problem:

**Step 1: Calculate earnings from the first four hours**

* 15 cups/hour * $0.50/cup = $7.50 per hour"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9876543209876543,4.94,143,48,"Here's how to solve Terry's earnings problem:

**1. Calculate milkshake earnings:**

* 6 milkshakes * $5.50/milkshake = $33.00

**2. Calculate"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.7777777777777778,4.932,153,48,"Here's how to solve the Kris problem:

**Step 1: Calculate playtime for the first two weeks**

* Kris plays for 0.5 hours (half an hour) each day for 14 days (2"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9523809523809523,5.239,179,48,"Here's how to solve the pyramid problem:

**1. Calculate the average height:**

*  The average height of the cheerleaders is (9 * 64"" + 1 * 60"") / 1"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.958904109589041,4.941,138,48,"Here's how to solve the third problem:

**Step 1: Calculate today's cougar kill**

* Rick killed three fewer cougars today than last night: 15 cougars - 3 cougars = "
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.42857142857142855,5.233,176,48,"Here's how to solve the third problem:

* **Day 2:** The water doubles from 4000 gallons to 4000 * 2 = 8000 gallons.
* **Day"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.1111111111111111,4.96,146,48,"Here's how to solve Brady's piggy bank problem:

* **Pennies:** 100 pennies = $1.00 (100/100)
* **Nickels:** 40"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8095238095238095,4.92,135,48,"Here's how to solve the third problem:

**Let's represent the amounts:**

*  Let 'x' be the share of the first person.
*  The second person took 'x + $80'."
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,12.333333333333334,5.525,197,48,"Here's how to solve the Phineas Frog problem:

**1. Calculate the distance covered on land and in water:**

* Since half the distance is on land and in water, Phineas needs to travel 200"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9333333333333333,5.315,180,48,"Here's how to solve the Louise's varnish problem:

**1. Calculate the drying time with the old varnish:**

* 7 minutes per painting * 6 paintings = 42 minutes

**2. Calculate the"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.6428571428571429,5.127,183,48,"Here's how to solve the third problem step-by-step:

**1. Students leaving through exit A:**

* 30% of 1000 students = (30/100) *"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,1,1.0,0.0,4.944,137,48,"Answer: $5 

Here's how to solve it:

* **Divide the total money by the number of siblings:** $20 / 4 siblings = $5 per sibling 


Let me know if you'd"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9851851851851852,5.339,180,48,"Here's how to solve Hannah's fireworks problem:

**1. Calculate the total fireworks in the city display:**

* 15 boxes * 20 fireworks/box = 300 fireworks

**2."
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9701492537313433,4.929,130,48,"Here's how to solve the third problem:

**1. Calculate Cho's total distance:**

* Cho hiked 14 kilometers per hour * 8 hours = 112 kilometers

**2. Calculate Chloe'"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9880952380952381,4.909,140,48,"Here's how to solve the third problem:

* **Daily earnings:** John completes 30 cycles * 5 tasks/cycle = 150 tasks per day.
* **Daily income:** He earns 15"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,4.0,5.231,175,48,"Here's how to solve the third problem:

**1. Add up Wilson's test scores:**

   65 + 94 + 81 + 86 + 74 = 400

"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,,5.501,200,48,"Here's how to solve the Blake and Kelly problem:

**1. Calculate Blake's distance:**

* Blake runs 100 yards back and forth each time.
* He does this 15 times, so"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,,4.637,119,48,"Here's how to solve the football problem:

**Let:**

*  *L* represent the number of games they lost.
*  *W* represent the number of games they won.

**We know:**

"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9916666666666667,5.203,172,48,"Here's how to solve the Thomas problem step-by-step:

1. **Starting Bills:** Thomas starts with $1000 / $20 = 50 bills.

2. **Lost Bills:** He"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8666666666666667,4.941,134,48,"Here's how to solve the third problem:

**1. Find the number of pupils who like blue:**

* Half of the class likes blue: 40 pupils / 2 = 20 pupils

**2."
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9909502262443439,4.898,141,48,"Here's how to solve the third problem:

**1. Calculate brownie earnings:**

* Tommy sells 43 brownies at $3 each: 43 * $3 = $129

**2. Calculate cheesecake"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.2,4.95,136,48,"Here's how to solve the Marty's ribbon problem:

**1. Find the length of each initial cut:**

* Marty divides the ribbon into 4 equal parts: 100 centimeters / 4 parts = "
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8181818181818182,5.439,212,48,"Here's how to solve the pirate problem:

**1. Calculate the total holes dug in the first three days:**

* 10 holes (day 1) + 13 holes (day 2) + "
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,2.5714285714285716,5.507,201,48,"Here's how to solve the third problem:

**Job A Calculations**

* **Gross Income:** $15/hour * 2000 hours/year = $30,000/year
*"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,,5.601,210,48,"Here's how to solve the last problem:

* **Find the elevation of the comb:** The comb fell 4,000 feet from Stanley's starting elevation of 10,000 feet, so it"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9666666666666667,4.891,138,48,"Here's how to solve Frances's problem:

**1. Calculate cupcake earnings:**

* Frances sells 20 cupcakes at $2 each: 20 * $2 = $40

**2. Calculate cookie"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9951573849878934,5.504,204,48,"Here's how to solve the third problem:

**1. Calculate the pool's volume:**

* Volume = width x length x depth
* Volume = 14 feet x 25 feet x 4 feet
"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,,4.949,134,48,"Here's how to solve the third problem:

**Let's use variables:**

* Let Colin's current age be ""c""
* Let Wendy's current age be ""w""

**Set up equations based"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.16666666666666666,5.197,172,48,"Here's how to solve the third problem:

**1. Find the total number of pages:**

* Science: 4 pages
* Social Studies: 20 pages
* History: 7 pages
* Geography:"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8333333333333334,4.953,160,48,"Here's how to solve the third problem:

**1. Find the price per sandwich:**

* **Package 1:** $3 / 2 sandwiches = $1.50 per sandwich
* **Package 2:**"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9958333333333333,4.924,143,48,"Here's how to solve the third problem:

**1. Calculate the new hourly rate:**

* Mark's new hourly rate is $10 + $2 = $12

**2. Calculate his daily earnings:**"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9998611111111111,4.906,134,48,"Here's how to solve the third problem:

**1. Calculate daily earnings:**

* He works 6 days a week * $50 per day = $300 per week

**2. Calculate monthly earnings:**"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,1,1.0,0.0,4.945,154,48,"Here's how to solve the third problem:

**1. Calculate the cost of each mixture:**

* **Mixture 1 (1/2 pound almonds + 1/3 pound walnuts):**
   * Almonds cost"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,,4.97,149,48,"Here's how to solve the third problem:

* **Last year's collection:** Leo collected 50 stickers last year.
* **This year's collection:** He collected twice the amount from last year, so he"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9166666666666666,4.675,123,48,"Here's how to solve the third problem:

* **Calculate the total cost for 2 weeks:** 2 weeks * 7 days/week = 14 days
* **Calculate the total tutoring cost:** 14"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9996296296296296,5.252,192,48,"Here's how to solve the Fern's widget problem:

**1. Calculate the daily earnings for each widget maker:**

* **Widgeteer 3000:** 60 widgets/hour * 24"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.5,5.015,149,48,"Here's how to solve the third problem:

* **Zoo Cows:** The zoo has twice as many cows as the farm, so the zoo has 30 cows * 2 = 60 cows.
* **Farm"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8888888888888888,4.942,141,48,"Here's how to solve the third problem:

**1. Find the speed of the slower train:**

* Half the speed of the faster train is 60 miles/hour / 2 = 30 miles/hour"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,5.6923076923076925,5.004,161,48,"Here's how to solve the last problem:

**1. Find the total amount Keegan and Tasha earned:**

* $83 (Keegan) + $91 (Tasha) = $174

**"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,4.0,5.304,190,48,"Here's how to solve the train problem:

**1. Calculate the total distance from the second city to the first city:**

* Distance from city 2 to city 3: 100 miles
* Distance from"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8,5.641,218,48,"Here's how to solve Debra's bee problem step-by-step:

* **Bees returning in the second 6 hours:** Debra sees 1/2 * 30 bees = 15 bees return.
"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9405940594059405,4.97,154,48,"Here's how to solve Molly's catering problem:

* **Chicken Salad Cost:** 10 people * $6.50/person = $65.00
* **Pasta Salad Cost:** 6 people"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.34782608695652173,4.971,148,48,"Here's the solution to the third problem:

**Solution:**

* **Day 1:** Each train travels 80 miles westward.
* **Day 2:** Each train travels 150 miles northward.
"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9764705882352941,4.962,144,48,"Here's how to solve the third problem:

**1. Calculate the baseball coach's spending:**

* 9 baseballs * $3/baseball = $27

**2. Calculate the basketball coach's spending"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.75,4.968,149,48,"Here's how to solve the ice cream problem:

**1. Figure out the cost of 2 scoops:**

* Each scoop costs $1.50, so 2 scoops cost 2 * $1.50"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.96875,5.003,154,48,"Here's how to solve the Watson problem:

* **Calculate daily earnings:** Watson earns $10/hour * 10 hours/day = $100 per day.
* **Calculate weekly earnings:** He earns"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9666666666666667,4.945,133,48,"Here's how to solve the third problem:

**1. Calculate spending on clothes:**

* 20% of $500 = (20/100) * $500 = $10"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.6129032258064516,4.937,130,48,"Here's how to solve the third problem:

* **Find Shelley's paintings:** Samantha has 12 fewer paintings than Shelley, and Samantha has 27. So Shelley has 27 + 12 = "
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8333333333333334,4.97,159,48,"Here's how to solve the hot dog problem:

**1. Calculate total hot dogs needed:**

* 20 guests * 2 hot dogs/guest = 40 hot dogs

**2. Calculate how many more"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,1.0,2.0,5.548,201,48,"Here's how to solve the Jordan's cake problem:

**1. Calculate the total time:**

* Batter: 20 minutes
* Baking: 30 minutes
* Cooling: 2 hours * 6"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,1.0,0.3333333333333333,4.995,136,48,"Here's how to solve the pizza problem:

**1. Calculate Bill's share:**

* 1/3 of 12 slices = (1/3) * 12 = 4 slices

**2"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8,4.959,139,48,"Here's how to solve the last problem:

**1. Calculate the running time on the other two days:**

* John runs half as much on the other two days, so he runs 3 hours / 2 = "
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8888888888888888,4.948,137,48,"Here's how to solve the third problem:

* **Hamsters:** 3 cages * 10 hamsters/cage = 30 hamsters
* **Guinea Pigs:** 3 cages * 5 guinea pigs/cage ="
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,4.0,4.971,159,48,"Here's how to solve the third problem:

**1. Calculate the remaining balance:**

* Tom spends $3000 on the new bedroom set.
* He uses $1000 from selling his old set"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.875,4.979,155,48,"Here's how to solve Sadie's sleep problem:

* **Tuesday and Wednesday:** Sadie slept 8 - 2 = 6 hours each night.
* **Total for Tuesday and Wednesday:** 6 hours/night *"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8,4.959,130,48,"Here's how to solve the third problem:

**1. Calculate the water each girl received:**

* Each girl got 1/6 * 24 liters = 4 liters of water.

**2. Calculate the"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,,4.992,152,48,"Here's how to solve the Cecelia problem:

**1. Find the cost of a half-gallon jar:**

* A gallon jar costs $2 more than a half-gallon jar, so a half-gallon jar costs"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,1.5,4.995,148,48,"Here's how to solve the third problem:

**1. Calculate Rissa's starting amount:**

* Rissa was given thrice as much as Ronnie, who received $5.
* Rissa's starting amount is"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8,4.963,145,48,"Here's how to solve the last problem:

* **Find the number of pictures per album:** 72 pictures / 8 albums = 9 pictures per album
* **Calculate the total number of selfies and portraits:** "
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.6666666666666666,4.949,141,48,"Here's how to solve the third problem:

* **Extreme Sudoku Time:** An extreme sudoku takes 45 minutes * 4 = 180 minutes.
* **Bottles per Hour:** John drinks 2 bottles"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.75,4.957,145,48,"Here's how to solve the third problem:

**1. Calculate the total number of people at the beginning:**

* 25 men + 15 women = 40 people

**2. Calculate how many people"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,,4.977,159,48,"Here's how to solve the third problem:

* **Find Bill's dad's age when he saw the comet again:** Bill was three times his father's age when he saw the comet the second time, so he"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9,4.947,131,48,"Here's how to solve the third problem:

* **Buttons with two holes:** 7 buttons * 2 holes/button = 14 holes
* **Buttons with four holes:** 21 buttons - 7 buttons"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9931972789115646,4.943,131,48,"Here's how to solve the third problem:

**1. Calculate weekly egg production:**

* Lloyd produces 252 eggs per day * 7 days a week = 1764 eggs per week

**2"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9090909090909091,4.977,151,48,"Here's how to solve the Susan's magazine problem:

* **Magazine 1 & 2:** 3 magazines * 12 issues/magazine = 36 issues
* **Magazine 3:** 6 issues"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.46153846153846156,4.977,139,48,"Here's how to solve the third problem:

**1. Find the cost of one bottle of soda:**

* Divide the total cost of the soda by the number of bottles: $21.00 / 7 bottles"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9230769230769231,4.97,145,48,"Here's how to solve the Frankie and Binkie bowling problem:

* **Twice Binkie's score:** 90 * 2 = 180
* **15 better than twice Binkie"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8571428571428571,4.966,142,48,"Here's how to solve the Joey problem:

* **Saturday's matches:** Joey played 2 matches * 2 = 4 matches on Saturday.
* **Total matches:** Joey played 2 + 1 + "
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.992,5.278,178,48,"Here's how to solve the Brook Hills High School problem:

**1. Students over 16:**

* Half of the students are over 16: 3000 students / 2 = 15"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9998181818181818,5.044,159,48,"Here's how to solve the third problem:

**1. Calculate the price increase:**

* 10% of $700 = (10/100) * $700 = $70"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.47058823529411764,4.982,149,48,"Here's how to solve the third problem:

* **Ava's gift:** Ava gave Jayden half of her $90 allowance, so he received $90 / 2 = $45.
* **Total"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.6666666666666666,5.287,176,48,"Here's how to solve the Great Grandma Jones problem:

* **Grandchildren:** Great Grandma Jones has 3 children * 3 grandchildren each = 9 grandchildren.
* **Great Grandchildren:**  Great Grandma Jones has "
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9811320754716981,4.994,147,48,"Here's how to solve the third problem:

**1. Calculate the hay needed per sheep:**

* Twice the amount a goat needs: 5 pounds * 2 = 10 pounds
* 3 pounds less than"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,1.0,5.303,168,48,"Here's how to solve the Elaina concert problem:

* **Subtract the encore:**  The concert without the encore was 65 minutes - 15 minutes = 50 minutes long.
* **Divide by two"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,,5.023,154,48,"Here's how to solve the third problem:

**Step 1: Calculate the time spent on the second day**

* Sandy walked for 8 hours on the first day.
* On the second day, she walked half"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9938271604938271,5.296,180,48,"Here's how to solve Angela's installation cost:

**1. Calculate the cost of the base installation:**

* The base price is $129.00

**2. Calculate the cost of additional mirrors:**"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.7142857142857143,5.629,208,48,"Here's how to solve the basketball problem:

* **Jason's load:** Jason carried 2 balls.
* **Jordan's load:** Jordan carried twice as many as Jason, so he carried 2 * 2"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,1.0,5.025,141,48,"Here's how to solve the third problem:

**1. Figure out how much Mark needs to save:**

* Bike cost: $300
* Money Mark already has: $50
* Amount to save:"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9777777777777777,5.3,187,48,"Here's how to solve Sasha's lumber profit problem:

**1. Calculate the cost of the 2x4 boards:**

* 10 boards * $10/board = $100

**2"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,1,1.0,0.0,4.981,136,48,"Here's how to solve the third problem:

**1. Calculate the current milk production:**

* The farmer gets 5 liters per cow * 3 cows = 15 liters of milk per day.

**2."
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9090909090909091,4.997,135,48,"Here's how to solve the zebra problem:

**1. Calculate the total stripes on the first two zebras:**

* 2 zebras * 17 stripes/zebra = 34 stripes

**2. Calculate"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.5,4.873,154,48,"Here's how to solve the last problem:

* **Find how many songs Luri has:** Luri has 3 * 20 songs = 60 songs.
* **Find how many more songs each player can"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.9990243902439024,5.304,192,48,"Here's how to solve the Theo problem step-by-step:

**1. Calculate the cost of the business suits:**

* 6 suits * $100/suit = $600

**2."
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.996,5.011,155,48,"Here's how to solve the third problem:

* **Day 2:** Sloane counted 100 + 50 = 150 customers.
* **Total for Day 1 & 2:**  1"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.8,4.994,159,48,"Here's how to solve Sarah's problem:

**1. Calculate Sarah's earnings:**

* She sells the rope for $2 per meter and it's 20 meters long, so she earns 2 *"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.3333333333333333,4.988,160,48,"Here's how to solve the third problem:

**1. Calculate the number of easy, average, and difficult questions:**

* Easy questions: 60 items * 40% = 24 questions
* Average"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.47058823529411764,4.963,133,48,"Here's how to solve the third problem:

**1. Calculate the number of unripe oranges:**

* 20% of 25 oranges = (20/100) * 25 = "
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,,5.252,179,48,"Here's how to solve the Dale's candy problem:

* **Start with the total:** Dale initially ordered 100 candies.
* **Subtract the sold candies:** He sold 150 candies, so he"
gemma-9b,Gemma-2,9.0,gsm8k,few_shot,42,0,0.0,0.16666666666666666,5.285,162,48,"Here's how to solve the third problem step-by-step:

**1. Calculate usable wood:**

* 80% of the tree is usable: 80/100 * 80 feet ="
