model,family,params_b,benchmark,strategy,seed,correct,numeric_present,rel_error,elapsed_sec,in_tokens,out_tokens,output
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.25,1.563,132,8,"{""answer"": 126}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.2916666666666667,1.046,85,7,"{""answer"": 34}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,1.6666666666666667,1.502,138,8,"{""answer"": 120}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.03723404255319149,1.258,118,8,"{""answer"": 181}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.7159090909090909,1.549,138,8,"{""answer"": 250}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.414,134,7,"{""answer"": 82}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.24,107,6,"{""answer"": 6}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.3333333333333333,1.05,96,7,"{""answer"": 16}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.4,1.046,90,7,"{""answer"": 70}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.058823529411764705,1.477,161,7,"{""answer"": 16}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.328125,1.574,146,9,"{""answer"": 21.5}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.178,102,6,"{""answer"": 5}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.366,116,10,"{""answer"": 10000}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.14285714285714285,1.546,141,8,"{""answer"": 240}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.037037037037037035,1.247,106,7,"{""answer"": 28}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,2.8,1.739,164,7,"{""answer"": 95}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.38235294117647056,1.565,141,9,"{""answer"": 10.5}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,0.953,90,6,"{""answer"": 4}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6666666666666666,1.277,116,7,"{""answer"": 48}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.3333333333333333,1.246,109,6,"{""answer"": 4}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.242,109,7,"{""answer"": 50}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.09523809523809523,1.244,111,8,"{""answer"": 152}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.09999999999999994,1.599,140,9,"{""answer"": 10.8}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.28,1.237,113,7,"{""answer"": 36}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.42,120,12,"{""answer"": 40000.0}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.289,98,6,"{""answer"": 3}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.9833333333333333,1.138,86,9,"{""answer"": 1200}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.219,116,6,"{""answer"": 6}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,9.0,1.264,105,8,"{""answer"": 720}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.7142857142857143,1.523,144,7,"{""answer"": 24}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.3333333333333333,1.307,125,8,"{""answer"": 100}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.4,1.273,109,9,"{""answer"": 1800}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.3333333333333333,1.254,110,6,"{""answer"": 4}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.271,100,7,"{""answer"": 20}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.202,126,6,"{""answer"": 3}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.06666666666666667,1.006,88,7,"{""answer"": 16}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6071428571428571,1.311,120,8,"{""answer"": 450}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.359,104,7,"{""answer"": 60}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,2.0,1.241,120,7,"{""answer"": 27}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.3333333333333333,1.373,128,10,"{""answer"": 12.00}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.749,173,8,"{""answer"": 220}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.2,0.951,95,6,"{""answer"": 4}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.75,1.455,153,6,"{""answer"": 3}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.272,106,7,"{""answer"": 38}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,1.5,1.292,113,8,"{""answer"": 160}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,1.0,1.357,130,6,"{""answer"": 0}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.125,1.073,86,8,"{""answer"": 140}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,2.0,1.11,93,9,"{""answer"": 1800}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,1.0,1.291,98,6,"{""answer"": 6}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.8666666666666667,1.431,144,6,"{""answer"": 4}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6206896551724138,2.069,241,7,"{""answer"": 55}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.4,1.173,112,7,"{""answer"": 30}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.7222222222222222,1.252,107,7,"{""answer"": 15}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.7142857142857143,1.443,110,11,"{""answer"": 120000}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.168,117,6,"{""answer"": 6}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.8333333333333334,1.052,90,7,"{""answer"": 20}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.2647058823529412,1.442,120,10,"{""answer"": 187.5}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.109,94,8,"{""answer"": 7.0}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.158,79,7,"{""answer"": 36}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6666666666666666,1.041,85,7,"{""answer"": 21}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.05,96,7,"{""answer"": 13}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.2028985507246377,1.551,145,8,"{""answer"": 110}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5454545454545454,1.285,112,7,"{""answer"": 25}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.07210031347962383,1.48,136,8,"{""answer"": 296}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.4444444444444444,1.245,122,8,"{""answer"": 650}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.8571428571428571,1.041,94,7,"{""answer"": 26}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.2,1.728,168,6,"{""answer"": 4}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.14285714285714285,1.173,109,7,"{""answer"": 90}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.375,1.098,96,9,"{""answer"": 3.75}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.401,114,9,"{""answer"": 1000}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.057,92,7,"{""answer"": 80}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.42857142857142855,1.473,151,7,"{""answer"": 20}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.53125,1.33,128,8,"{""answer"": 150}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.8571428571428571,1.39,125,10,"{""answer"": 24000}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5957446808510638,1.436,130,7,"{""answer"": 95}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.2857142857142857,1.082,91,8,"{""answer"": 120}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.262,110,6,"{""answer"": 4}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,2.0,1.214,115,6,"{""answer"": 3}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,0.951,87,6,"{""answer"": 6}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.36666666666666664,1.048,86,7,"{""answer"": 41}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.3333333333333333,1.477,152,7,"{""answer"": 24}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.71,164,7,"{""answer"": 10}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.178,104,7,"{""answer"": 10}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.2222222222222222,1.209,110,6,"{""answer"": 7}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.337,102,8,"{""answer"": 100}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.246,118,7,"{""answer"": 20}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.2558139534883721,1.212,105,7,"{""answer"": 54}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.294,106,8,"{""answer"": 230}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.331,99,8,"{""answer"": 350}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6666666666666666,1.304,114,9,"{""answer"": 1200}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.8,1.595,140,7,"{""answer"": 90}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.39037433155080214,1.822,187,8,"{""answer"": 228}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.06666666666666667,1.205,99,7,"{""answer"": 28}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.4,1.207,111,6,"{""answer"": 3}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.3333333333333333,1.209,106,7,"{""answer"": 54}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,3.0,1.229,117,7,"{""answer"": 60}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6666666666666666,1.568,145,8,"{""answer"": 500}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.16666666666666666,1.137,92,10,"{""answer"": 12000}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.25,1.223,99,7,"{""answer"": 15}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6,1.309,104,8,"{""answer"": 480}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.059,94,7,"{""answer"": 45}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,4.0,1.559,147,8,"{""answer"": 800}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.2857142857142857,1.556,134,10,"{""answer"": 10000}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.215,117,6,"{""answer"": 1}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.7380952380952381,1.586,139,8,"{""answer"": 5.5}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.391304347826087,0.975,94,7,"{""answer"": 56}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.25,1.288,115,7,"{""answer"": 20}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6,1.529,135,8,"{""answer"": 850}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.2,124,7,"{""answer"": 80}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.25,1.284,118,7,"{""answer"": 12}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.23076923076923078,1.269,120,7,"{""answer"": 20}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.3076923076923077,1.252,124,7,"{""answer"": 51}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.534,138,9,"{""answer"": 16.5}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.292,98,8,"{""answer"": 320}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.25,1.042,96,7,"{""answer"": 10}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6666666666666666,0.972,90,6,"{""answer"": 5}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.36363636363636365,1.282,122,7,"{""answer"": 15}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,2.125,1.269,108,7,"{""answer"": 50}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.19433198380566802,1.329,118,8,"{""answer"": 199}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.4,1.23,129,7,"{""answer"": 12}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.252,101,8,"{""answer"": 320}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.8571428571428571,1.603,159,9,"{""answer"": 1200}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.09090909090909091,1.4,128,11,"{""answer"": 120.00}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.375,1.242,114,7,"{""answer"": 25}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,1.0,1.91,202,6,"{""answer"": 4}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.09523809523809523,1.02,93,8,"{""answer"": 115}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.59375,1.094,95,9,"{""answer"": 25.5}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.75,1.592,156,8,"{""answer"": 400}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,2.1506849315068495,1.554,130,10,"{""answer"": 23000}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.281,107,7,"{""answer"": 15}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.4642857142857143,1.289,127,8,"{""answer"": 150}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.25,1.183,128,6,"{""answer"": 5}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.10714285714285714,1.692,131,11,"{""answer"": 248000}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.154,126,6,"{""answer"": 5}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,3.0,1.241,100,7,"{""answer"": 20}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.289,102,7,"{""answer"": 80}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.548,130,9,"{""answer"": 1080}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.15384615384615385,1.475,146,8,"{""answer"": 220}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.11320754716981132,1.31,105,8,"{""answer"": 141}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,1.2857142857142858,1.316,101,9,"{""answer"": 16.0}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6585365853658537,1.211,104,7,"{""answer"": 42}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.502,145,6,"{""answer"": 1}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6666666666666666,1.219,125,7,"{""answer"": 30}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.208,126,7,"{""answer"": 46}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.271,127,7,"{""answer"": 10}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6136363636363636,1.493,144,7,"{""answer"": 17}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.23,111,8,"{""answer"": 300}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.021,94,7,"{""answer"": 16}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.03409090909090909,1.762,179,7,"{""answer"": 85}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.185,118,7,"{""answer"": 15}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.4897959183673469,1.224,112,7,"{""answer"": 50}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.05555555555555555,1.08,96,8,"{""answer"": 170}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.0625,1.359,113,8,"{""answer"": 270}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,0.985,97,6,"{""answer"": 9}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.3,1.259,114,7,"{""answer"": 13}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.304,101,9,"{""answer"": 4000}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.059,84,8,"{""answer"": 375}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.291,100,6,"{""answer"": 3}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.27586206896551724,1.479,149,7,"{""answer"": 21}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.191,127,7,"{""answer"": 25}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,0.976,86,6,"{""answer"": 8}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,1.3333333333333333,1.842,165,9,"{""answer"": 7000}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.1,1.177,111,7,"{""answer"": -11}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6,1.507,139,7,"{""answer"": 56}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.235,103,7,"{""answer"": 55}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.12962962962962962,1.326,101,10,"{""answer"": 141.0}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,2.0,1.428,127,11,"{""answer"": 255000}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.32142857142857145,1.498,132,7,"{""answer"": 76}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.025,93,7,"{""answer"": 20}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.55,1.249,118,7,"{""answer"": 36}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.42857142857142855,1.522,146,7,"{""answer"": 16}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.253,113,8,"{""answer"": 360}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.3333333333333333,1.067,95,7,"{""answer"": 18}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.1111111111111111,1.11,89,9,"{""answer"": 4000}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.303,112,7,"{""answer"": 44}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.081,94,7,"{""answer"": 60}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.2608695652173913,1.317,124,7,"{""answer"": 17}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.244,117,8,"{""answer"": 200}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.8571428571428571,1.192,116,6,"{""answer"": 1}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.488,141,6,"{""answer"": 7}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,0.967,89,6,"{""answer"": 1}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.08620689655172414,1.027,97,7,"{""answer"": 53}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.248,118,6,"{""answer"": 9}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.2,1.504,139,8,"{""answer"": 600}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,0.991,94,6,"{""answer"": 8}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.049,97,7,"{""answer"": 60}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.13043478260869565,1.487,134,7,"{""answer"": 20}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5833333333333334,1.227,119,7,"{""answer"": ""25""}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.023,96,7,"{""answer"": 21}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.25,1.293,106,7,"{""answer"": 15}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.007,91,6,"{""answer"": 3}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,1.378,106,9,"{""answer"": 14.0}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.017543859649122806,1.548,137,10,"{""answer"": 56.00}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,1.288,128,7,"{""answer"": 18}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.4117647058823529,1.595,136,10,"{""answer"": 56000}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,0.952,88,6,"{""answer"": 4}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.06,1.801,163,8,"{""answer"": 530}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.8,1.193,103,7,"{""answer"": 40}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6666666666666666,1.453,118,12,"{""answer"": 1200.00}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,1.0,1.261,99,6,"{""answer"": 2}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.6666666666666666,1.179,107,6,"{""answer"": 4}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,1,1.0,0.0,0.98,97,6,"{""answer"": 4}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.5,0.996,84,6,"{""answer"": 3}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.825503355704698,1.321,113,8,"{""answer"": 260}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.05714285714285714,1.991,172,11,"{""answer"": 138750}"
qwen-7b,Qwen2.5-Instruct,7.0,gsm8k,structured,43,0,0.0,0.0625,1.226,108,7,"{""answer"": 15}"
